Predicted Probability,Observed Probability
0.1,0.2597681408329755
0.2,0.2826086956521739
0.3,0.25773195876288657
0.4,0.3898305084745763
0.5,0.46808510638297873
0.6,0.2972972972972973
0.7,0.5333333333333333
0.8,0.2727272727272727
0.9,0.0
1.0,0.0
